UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Mechanical_Load,Wear_Stress,Wear_Heat
2290,L49469,L,299.4,308.7,1504,37.8,112,0,0,0,0,0,0,9.300000000000011,56851.2,4233.599999999999,34574.4
2291,M17150,M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0,9.199999999999989,68559.9,5916.599999999999,35191.799999999996
2292,M17151,M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0,9.300000000000011,39417.399999999994,2445.2999999999997,36129.6
2293,L49472,L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0,9.299999999999955,75650.40000000001,6384.0,37068.0
2294,L49473,L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0,9.399999999999977,58215.99999999999,4672.599999999999,37685.799999999996
2295,L49474,L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0,9.400000000000034,53040.200000000004,4042.4,38291.200000000004
2296,L49475,L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0,9.300000000000011,56246.4,4687.200000000001,38896.2
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,9.300000000000011,66313.1,5465.6,39513.6
2298,L49477,L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0,9.399999999999977,46852.0,3380.0,40131.0
2299,L49478,L,299.3,308.6,1482,37.6,132,0,0,0,0,0,0,9.300000000000011,55723.200000000004,4963.2,40735.200000000004
2300,L49479,L,299.4,308.7,1446,62.9,134,1,0,0,1,0,0,9.300000000000011,90953.4,8428.6,41365.799999999996
2301,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,9.300000000000011,69235.5,6868.0,41969.600000000006
2302,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0,9.400000000000034,56620.200000000004,4926.6,42586.8
2303,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0,9.300000000000011,60296.99999999999,5611.799999999999,43498.5
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,9.300000000000011,73646.40000000001,7664.8,44115.5
2305,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0,9.399999999999977,57908.99999999999,5771.0,44732.5
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,9.300000000000011,63745.0,6982.5,45349.5
2307,L49486,L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0,9.5,72828.0,8785.6,46907.200000000004
2308,H31721,H,299.0,308.5,1623,33.5,154,0,0,0,0,0,0,9.5,54370.5,5159.0,47509.0
2309,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0,9.399999999999977,76090.5,8824.5,49051.5
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0,9.5,50585.399999999994,5055.4,49684.600000000006
2311,M17170,M,299.0,308.4,1535,47.5,163,0,0,0,0,0,0,9.399999999999977,72912.5,7742.5,50269.2
2312,M17171,M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0,9.5,57403.5,6391.0,51227.600000000006
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,9.5,52164.200000000004,6117.8,52153.4
2314,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0,9.699999999999989,45885.0,4575.2,53113.6
2315,L49494,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,9.699999999999989,64569.600000000006,8260.0,54057.49999999999
2316,L49495,L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0,9.699999999999989,57835.4,6708.3,54675.299999999996
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,9.600000000000023,60446.4,7016.8,55275.200000000004
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,9.600000000000023,49915.5,5629.1,55892.8
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,9.600000000000023,72217.0,9406.199999999999,56510.4
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,9.600000000000023,56950.0,6197.5,57128.0
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,9.600000000000023,56304.0,7350.8,58054.4
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,9.600000000000023,68985.0,10132.5,59598.4
2323,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,9.5,63436.6,8212.4,60505.2
2324,M17183,M,299.2,308.7,1401,47.0,198,0,0,0,0,0,0,9.5,65847.0,9306.0,61122.6
2325,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0,9.5,48916.399999999994,6009.9,62068.8
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,9.5,54341.7,6881.7,62686.4
2327,M17186,M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0,9.300000000000011,78216.2,10783.0,63283.5
2328,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,9.399999999999977,71426.0,10462.4,64209.6
2329,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,9.399999999999977,57317.7,7659.299999999999,65135.7
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,9.399999999999977,60102.0,8626.5,65753.09999999999
2331,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,9.399999999999977,68527.0,10599.5,66370.5
2332,L49511,L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0,9.300000000000011,74182.40000000001,11684.800000000001,67274.8
2333,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0,9.300000000000011,69451.2,11088.0,67870.0
2334,L49513,L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0,9.300000000000011,65314.00000000001,10034.400000000001,68487.0
2335,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,9.199999999999989,62857.5,9744.0,69081.59999999999
2336,L49515,L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0,9.199999999999989,59454.6,0.0,0.0
2337,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,9.199999999999989,67111.2,93.6,616.8
2338,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,9.199999999999989,44860.299999999996,95.6,1233.6
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,9.0,46228.0,168.0,1849.8000000000002
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,9.0,60545.799999999996,330.4,2465.6
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,9.0,60195.3,407.0,3081.0
2342,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,9.099999999999966,65377.6,556.8,3698.3999999999996
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,9.0,47206.799999999996,394.8,4314.8
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,9.199999999999989,80127.0,1043.8,5241.1
2345,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,9.100000000000023,46332.0,501.59999999999997,5857.7
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,9.199999999999989,57082.50000000001,851.4000000000001,6784.799999999999
2347,L49526,L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0,9.199999999999989,66875.40000000001,1144.8000000000002,7401.599999999999
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,9.100000000000023,60630.0,1118.0,8015.8
2349,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,9.199999999999989,60024.799999999996,1170.3999999999999,8635.199999999999
2350,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0,9.199999999999989,58489.200000000004,1266.0,9255.0
2351,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,9.300000000000011,46041.6,871.1999999999999,10183.800000000001
2352,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0,9.199999999999989,67421.2,1694.0,10794.0
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0,9.199999999999989,64558.799999999996,1679.8,11414.5
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,9.199999999999989,41974.8,912.0,12336.0
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,9.300000000000011,54024.100000000006,1583.4,12961.2
2356,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,9.199999999999989,79083.0,2666.4,13574.0
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,9.300000000000011,59171.0,1856.5,14504.2
2358,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,9.199999999999989,46249.200000000004,1357.2,16042.0
2359,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,9.199999999999989,58692.5,2295.0,16653.6
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,9.199999999999989,54400.5,2194.5,17584.5
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,9.199999999999989,73841.6,3138.8,18195.6
2362,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,9.400000000000034,57737.399999999994,2265.6,19750.4
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,9.300000000000011,62928.0,2773.7999999999997,20676.2
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,9.199999999999989,68554.0,3268.7999999999997,22212.0
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,9.300000000000011,67890.2,3677.8,22829.0
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,9.100000000000023,42250.5,1740.3999999999999,23446.0
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,9.199999999999989,66379.5,3486.6000000000004,24063.0
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,9.199999999999989,58942.4,3152.0,24680.0
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,9.099999999999966,61949.600000000006,3502.6000000000004,25597.199999999997
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,9.199999999999989,42131.2,1952.2,26522.399999999998
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,9.199999999999989,55242.0,3034.9,27447.6
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,9.199999999999989,63123.2,4076.7999999999997,28073.5
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,9.199999999999989,69357.59999999999,4594.2,28690.5
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,9.199999999999989,69255.0,4924.799999999999,29606.399999999998
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,9.199999999999989,58444.0,3724.0,30223.199999999997
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,9.199999999999989,48265.200000000004,3302.7000000000003,31148.399999999998
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,9.100000000000023,70655.2,5387.2,32063.2
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,9.100000000000023,71981.0,4868.5,32988.1
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,9.099999999999966,75622.8,6171.0,33902.0
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,9.099999999999966,66845.0,5163.2,34518.4
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,9.100000000000023,75637.8,7125.3,36047.700000000004
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,9.099999999999966,52105.7,4153.099999999999,36675.799999999996
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,9.199999999999989,50271.399999999994,3799.3999999999996,37304.3
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,9.099999999999966,52214.399999999994,4095.8999999999996,37908.6
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,9.199999999999989,57228.0,4750.0,38537.5
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,9.199999999999989,51968.4,4364.8,39462.4
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,9.299999999999955,58479.7,4927.0,40092.0
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,9.300000000000011,69572.8,6230.400000000001,40722.0
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,9.300000000000011,56919.799999999996,5035.5,41647.5
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,9.300000000000011,50409.0,3726.0,42573.0
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,9.300000000000011,61264.4,5768.0,43190.0
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,9.199999999999989,51508.0,4629.2,43792.799999999996
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,9.300000000000011,67000.0,7200.0,44424.0
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,9.300000000000011,64230.4,6073.6,45041.0
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,9.300000000000011,59966.399999999994,5964.4,45658.0
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,9.300000000000011,50343.799999999996,4335.0,46275.0
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,9.399999999999977,54446.4,5232.6,47200.5
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,9.400000000000034,61381.6,6052.799999999999,48141.600000000006
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,9.300000000000011,64368.00000000001,6825.6,48743.0
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,9.300000000000011,57065.2,5728.0,49360.0
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,9.400000000000034,80410.0,8965.0,50301.8
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,9.400000000000034,65069.200000000004,7996.8,51844.8
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,9.5,67575.0,8721.0,52787.7
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,9.5,74427.2,8892.199999999999,53405.1
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,9.599999999999966,40762.4,3613.4,54948.6
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,9.599999999999966,58272.2,7040.9,55874.7
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,9.5,59779.200000000004,7612.8,56473.8
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,9.5,67604.90000000001,8343.5,57091.00000000001
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,9.399999999999977,71325.6,9888.800000000001,57979.2
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,9.399999999999977,72025.2,8892.0,58615.0
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,9.399999999999977,54216.9,6163.200000000001,59232.0
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,9.5,59397.9,7391.400000000001,59849.0
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,9.5,65753.6,9153.2,60485.600000000006
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,9.5,43378.0,4554.0,61083.0
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,9.399999999999977,61411.0,0.0,0.0
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,9.399999999999977,56497.200000000004,71.2,617.0
2417,L49596,L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,9.399999999999977,60640.600000000006,193.0,1542.0
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,9.400000000000034,57681.600000000006,256.2,2158.1
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,9.400000000000034,57104.0,309.59999999999997,2774.7000000000003
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,9.300000000000011,65337.600000000006,541.2,3390.2
2421,H31834,H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,9.399999999999977,64815.00000000001,625.8000000000001,4314.8
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,9.300000000000011,35760.0,285.0,5855.8
2423,L49602,L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,9.399999999999977,77056.2,1121.3999999999999,6472.2
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,9.300000000000011,40440.0,460.0,7088.599999999999
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,9.300000000000011,43506.4,618.8000000000001,8013.2
2426,L49605,L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,9.300000000000011,78752.0,1498.0,8626.800000000001
2427,M17286,M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,9.300000000000011,87259.2,1908.0,9246.0
2428,L49607,L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,9.400000000000034,44149.0,785.4,10173.9
2429,M17288,M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,9.300000000000011,64994.4,1652.0,10790.5
2430,L49609,L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0,9.400000000000034,70024.8,1858.2,11715.4
2431,M17290,M,298.9,308.2,1335,47.8,40,0,0,0,0,0,0,9.300000000000011,63812.99999999999,1912.0,12328.0
2432,M17291,M,298.9,308.2,1411,51.3,43,0,0,0,0,0,0,9.300000000000011,72384.3,2205.9,13252.6
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,9.300000000000011,65685.0,2001.0,14177.199999999999
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0,9.300000000000011,63404.0,2112.0,14798.400000000001
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,9.199999999999989,57986.600000000006,2135.0,15410.0
2436,L49615,L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,9.300000000000011,51254.399999999994,1611.1999999999998,16334.599999999999
2437,H31850,H,299.0,308.2,1662,30.4,55,0,0,0,0,0,0,9.199999999999989,50524.799999999996,1672.0,16951.0
2438,L49617,L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,9.199999999999989,57182.6,2406.0,18498.0
2439,M17298,M,299.1,308.4,1330,53.6,62,0,0,0,0,0,0,9.299999999999955,71288.0,3323.2000000000003,19120.8
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,9.299999999999955,53498.8,2054.0,20046.0
2441,L49620,L,299.1,308.4,1426,47.9,67,0,0,0,0,0,0,9.299999999999955,68305.4,3209.2999999999997,20662.8
2442,L49621,L,299.1,308.5,1676,31.0,69,0,0,0,0,0,0,9.399999999999977,51956.0,2139.0,21286.5
2443,M17302,M,299.1,308.4,1332,51.7,71,0,0,0,0,0,0,9.299999999999955,68864.40000000001,3670.7000000000003,21896.399999999998
2444,L49623,L,299.1,308.5,1647,35.0,74,0,0,0,0,0,0,9.399999999999977,57645.0,2590.0,22829.0
2445,L49624,L,299.2,308.6,1267,68.2,76,1,0,0,1,0,0,9.400000000000034,86409.40000000001,5183.2,23453.600000000002
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0,9.5,75762.5,4297.8,24078.6
2447,L49626,L,299.3,308.6,1422,48.9,83,0,0,0,0,0,0,9.300000000000011,69535.8,4058.7,25613.800000000003
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,9.399999999999977,68569.6,4139.5,26239.5
2449,L49628,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,9.5,61200.0,3697.5,26874.3
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,9.5,44654.4,2242.7999999999997,27483.2
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,9.5,56397.6,3439.7999999999997,28091.7
2452,L49631,L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,9.5,50325.0,2836.5,28709.1
2453,M17312,M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,9.5,34003.4,1387.0,29317.000000000004
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,9.600000000000023,50758.4,3018.4,30242.800000000003
2455,L49634,L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0,9.600000000000023,52400.1,3170.0,30860.000000000004
2456,L49635,L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0,9.600000000000023,43395.8,2274.6,31477.2
2457,L49636,L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,9.5,56913.0,3806.4,32094.4
2458,L49637,L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0,9.600000000000023,53484.200000000004,3413.2000000000003,32711.600000000002
2459,L49638,L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0,9.600000000000023,65820.59999999999,4957.2,33328.8
2460,L49639,L,299.0,308.6,1297,54.2,110,0,0,0,0,0,0,9.600000000000023,70297.40000000001,5962.0,33946.0
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,9.600000000000023,68022.4,5196.8,34563.200000000004
2462,M17321,M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,9.700000000000045,60376.6,4537.2,35180.4
2463,L49642,L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0,9.600000000000023,60099.0,4036.5,36094.5
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,9.600000000000023,61778.0,4652.900000000001,36711.5
2465,M17324,M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,9.600000000000023,65808.59999999999,5190.9,37328.5
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0,9.700000000000045,60276.700000000004,5046.8,38266.4
2467,L49646,L,299.0,308.6,1429,37.7,126,0,0,0,0,0,0,9.600000000000023,53873.3,4750.200000000001,38883.600000000006
2468,M17327,M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,9.700000000000045,52729.0,4288.0,39500.8
2469,M17328,M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0,9.700000000000045,61569.6,5292.4,40426.600000000006
2470,L49649,L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,9.699999999999989,56512.5,5025.0,41365.799999999996
2471,L49650,L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,9.600000000000023,65574.90000000001,6079.200000000001,41956.0
2472,L49651,L,298.9,308.4,1301,51.1,138,0,0,0,0,0,0,9.5,66481.1,7051.8,42559.2
2473,L49652,L,298.9,308.5,1429,55.1,140,0,0,0,0,0,0,9.600000000000023,78737.90000000001,7714.0,43190.0
2474,M17333,M,298.9,308.5,1555,37.6,142,0,0,0,0,0,0,9.600000000000023,58468.0,5339.2,43807.0
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0,9.600000000000023,61021.8,5887.0,44732.5
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,9.600000000000023,62882.9,6335.7,45349.5
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0,9.5,61437.6,6317.599999999999,45951.6
2478,L49657,L,298.9,308.5,1387,57.3,154,0,0,0,0,0,0,9.600000000000023,79475.09999999999,8824.199999999999,47509.0
2479,M17338,M,298.9,308.5,1456,50.0,156,0,0,0,0,0,0,9.600000000000023,72800.0,7800.0,48126.0
2480,L49659,L,299.0,308.5,1604,34.7,159,0,0,0,0,0,0,9.5,55658.8,5517.3,49051.5
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,9.600000000000023,56181.6,5216.4,49684.600000000006
2482,L49661,L,299.0,308.6,1378,47.8,163,0,0,0,0,0,0,9.600000000000023,65868.4,7791.4,50301.8
2483,L49662,L,298.9,308.7,1504,41.8,165,0,0,0,0,0,0,9.800000000000011,62867.2,6896.999999999999,50935.5
2484,M17343,M,298.9,308.7,1402,49.8,167,0,0,0,0,0,0,9.800000000000011,69819.59999999999,8316.6,51552.9
2485,H31898,H,298.8,308.6,1524,37.7,170,0,0,0,0,0,0,9.800000000000011,57454.8,6409.000000000001,52462.00000000001
2486,L49665,L,298.8,308.6,1593,35.5,175,0,0,0,0,0,0,9.800000000000011,56551.5,6212.5,54005.00000000001
2487,M17346,M,298.9,308.7,1772,28.4,177,0,0,0,0,0,0,9.800000000000011,50324.799999999996,5026.8,54639.9
2488,H31901,H,298.9,308.6,1623,31.0,180,0,0,0,0,0,0,9.700000000000045,50313.0,5580.0,55548.00000000001
2489,L49668,L,298.9,308.7,1356,50.7,185,0,0,0,0,0,0,9.800000000000011,68749.2,9379.5,57109.5
2490,H31903,H,298.9,308.7,1500,41.6,187,0,0,0,0,0,0,9.800000000000011,62400.0,7779.2,57726.9
2491,H31904,H,299.1,308.8,1566,46.6,192,0,0,0,0,0,0,9.699999999999989,72975.6,8947.2,59289.600000000006
2492,L49671,L,299.1,308.9,1445,43.4,197,0,0,0,0,0,0,9.799999999999955,62713.0,8549.8,60853.299999999996
2493,H31906,H,299.0,308.8,1382,58.5,199,0,0,0,0,0,0,9.800000000000011,80847.0,11641.5,61451.200000000004
2494,M17353,M,299.0,308.8,1418,45.7,204,0,0,0,0,0,0,9.800000000000011,64802.600000000006,9322.800000000001,62995.200000000004
2495,L49674,L,299.1,308.8,1329,53.6,207,1,0,0,0,1,0,9.699999999999989,71234.40000000001,11095.2,63921.600000000006
2496,M17355,M,299.1,308.8,1491,41.0,209,0,0,0,0,0,0,9.699999999999989,61131.0,8569.0,64539.200000000004
2497,M17356,M,299.2,308.9,1573,37.4,212,0,0,0,0,0,0,9.699999999999989,58830.2,7928.799999999999,65486.799999999996
2498,M17357,M,299.2,308.9,1521,42.3,215,0,0,0,0,0,0,9.699999999999989,64338.299999999996,9094.5,66413.5
2499,L49678,L,299.1,308.9,1467,47.2,218,0,0,0,0,0,0,9.799999999999955,69242.40000000001,10289.6,67340.2
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,9.799999999999955,64130.0,10648.0,67958.0
2501,L49680,L,299.1,308.9,1617,32.3,223,0,0,0,0,0,0,9.799999999999955,52229.1,7202.9,68884.7
2502,M17361,M,299.1,308.9,1476,42.7,225,0,0,0,0,0,0,9.799999999999955,63025.200000000004,9607.5,69502.5
2503,L49682,L,299.2,309.0,1515,48.9,228,1,0,0,0,1,0,9.800000000000011,74083.5,11149.199999999999,70452.0
2504,L49683,L,299.2,309.0,1408,47.2,0,0,0,0,0,0,0,9.800000000000011,66457.6,0.0,0.0
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,9.900000000000034,66940.8,91.2,618.2
2506,L49685,L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,9.900000000000034,67546.90000000001,194.8,1236.4
2507,M17366,M,299.2,309.1,1503,34.7,6,0,0,0,0,0,0,9.900000000000034,52154.100000000006,208.20000000000002,1854.6000000000001
2508,H31921,H,299.2,309.1,1410,47.1,9,0,0,0,0,0,0,9.900000000000034,66411.0,423.90000000000003,2781.9
2509,L49688,L,299.0,308.9,1615,30.6,14,0,0,0,0,0,0,9.899999999999977,49419.0,428.40000000000003,4324.599999999999
